Tick;Step;DateTime;Area;Camp;Crop_YieldA;Crop_YieldB;Fire_Data;Harvest_Data;Latitude;Longitude;Patch_ID;Patch_Population;test_count;X;Y;ID
535;535;2010-04-03T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1737.9;0;2004-2010;24.16779211;-33.6982994;446;3854;2013437;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
536;536;2010-04-10T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013516;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
537;537;2010-04-17T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013588;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
538;538;2010-04-24T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013642;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
539;539;2010-05-01T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013664;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
540;540;2010-05-08T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013700;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
541;541;2010-05-15T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013775;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
542;542;2010-05-22T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013814;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
543;543;2010-05-29T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013835;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
544;544;2010-06-05T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013908;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
545;545;2010-06-12T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2013969;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
546;546;2010-06-19T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014064;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
547;547;2010-06-26T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014125;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
548;548;2010-07-03T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014166;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
549;549;2010-07-10T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014265;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
550;550;2010-07-17T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014289;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
551;551;2010-07-24T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014320;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
552;552;2010-07-31T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014390;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
553;553;2010-08-07T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014427;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
554;554;2010-08-14T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014461;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
555;555;2010-08-21T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014500;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
556;556;2010-08-28T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014540;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
557;557;2010-09-04T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014602;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
558;558;2010-09-11T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014641;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
559;559;2010-09-18T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014693;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
560;560;2010-09-25T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014769;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
561;561;2010-10-02T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014852;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
562;562;2010-10-09T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014870;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
563;563;2010-10-16T00:00:00.0000000;11.7633;Hartman;2066813.493678272;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2014928;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
564;564;2010-10-23T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015322;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
565;565;2010-10-30T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015371;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
566;566;2010-11-06T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015452;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
567;567;2010-11-13T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015572;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
568;568;2010-11-20T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015696;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
569;569;2010-11-27T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015809;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
570;570;2010-12-04T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3854;2015868;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
571;571;2010-12-11T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1734.3;0;2004-2010;24.16779211;-33.6982994;446;3839;2016069;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
572;572;2010-12-18T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1727.55;0;2004-2010;24.16779211;-33.6982994;446;3824;2016100;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
573;573;2010-12-25T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1720.8;0;2004-2010;24.16779211;-33.6982994;446;3807;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
574;574;2011-01-01T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1713.15;0;2004-2010;24.16779211;-33.6982994;446;3796;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
575;575;2011-01-08T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1708.2;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
576;576;2011-01-15T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
577;577;2011-01-22T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
578;578;2011-01-29T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
579;579;2011-02-05T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
580;580;2011-02-12T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
581;581;2011-02-19T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
582;582;2011-02-26T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3795;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
583;583;2011-03-05T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1707.75;0;2004-2010;24.16779211;-33.6982994;446;3793;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
584;584;2011-03-12T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1706.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3793;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
585;585;2011-03-19T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1706.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3793;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
586;586;2011-03-26T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1706.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3793;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
587;587;2011-04-02T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1706.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
588;588;2011-04-09T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
589;589;2011-04-16T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
590;590;2011-04-23T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
591;591;2011-04-30T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
592;592;2011-05-07T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
593;593;2011-05-14T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
594;594;2011-05-21T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
595;595;2011-05-28T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
596;596;2011-06-04T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
597;597;2011-06-11T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
598;598;2011-06-18T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
599;599;2011-06-25T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
600;600;2011-07-02T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
601;601;2011-07-09T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
602;602;2011-07-16T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
603;603;2011-07-23T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
604;604;2011-07-30T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
605;605;2011-08-06T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
606;606;2011-08-13T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
607;607;2011-08-20T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
608;608;2011-08-27T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
609;609;2011-09-03T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
610;610;2011-09-10T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
611;611;2011-09-17T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
612;612;2011-09-24T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
613;613;2011-10-01T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
614;614;2011-10-08T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
615;615;2011-10-15T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
616;616;2011-10-22T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
617;617;2011-10-29T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
618;618;2011-11-05T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
619;619;2011-11-12T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
620;620;2011-11-19T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
621;621;2011-11-26T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
622;622;2011-12-03T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3791;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
623;623;2011-12-10T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1705.95;0;2004-2010;24.16779211;-33.6982994;446;3776;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
624;624;2011-12-17T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1699.2;0;2004-2010;24.16779211;-33.6982994;446;3772;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
625;625;2011-12-24T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1697.4;0;2004-2010;24.16779211;-33.6982994;446;3767;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
626;626;2011-12-31T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1695.15;0;2004-2010;24.16779211;-33.6982994;446;3756;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
627;627;2012-01-07T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1690.2;0;2004-2010;24.16779211;-33.6982994;446;3747;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
628;628;2012-01-14T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1686.15;0;2004-2010;24.16779211;-33.6982994;446;3745;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
629;629;2012-01-21T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1685.25;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
630;630;2012-01-28T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
631;631;2012-02-04T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
632;632;2012-02-11T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
633;633;2012-02-18T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
634;634;2012-02-25T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
635;635;2012-03-03T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
636;636;2012-03-10T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
637;637;2012-03-17T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
638;638;2012-03-24T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
639;639;2012-03-31T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
640;640;2012-04-07T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
641;641;2012-04-14T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
642;642;2012-04-21T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
643;643;2012-04-28T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
644;644;2012-05-05T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
645;645;2012-05-12T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
646;646;2012-05-19T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
647;647;2012-05-26T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
648;648;2012-06-02T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
649;649;2012-06-09T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
650;650;2012-06-16T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
651;651;2012-06-23T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
652;652;2012-06-30T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
653;653;2012-07-07T00:00:00.0000000;11.7633;Hartman;2069065.4374072517;1684.8;0;2004-2010;24.16779211;-33.6982994;446;3744;2016165;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
